Date,CS A elec [kW] [ETSAB],CS B elec [kW] [ETSAB],CS C elec [kW] [ETSAB],Electricitat Total [kW] [ETSAB],Time
2023-08-05,14.584,0.0,8.488,23.072,09:30:00
2023-08-05,14.32,0.0,8.532,22.852,09:45:00
2023-08-05,14.276,0.0,8.488,22.764,10:00:00
2023-08-05,14.072,0.0,8.636,22.708,10:15:00
2023-08-05,14.616,0.0,8.712,23.328,10:30:00
2023-08-05,14.008,0.0,8.504,22.512,10:45:00
2023-08-05,13.828,0.0,8.456,22.284,11:00:00
2023-08-05,15.08,0.0,8.532,23.612000000000002,11:15:00
2023-08-05,14.416,0.0,8.4,22.816000000000003,11:30:00
2023-08-05,13.92,0.0,8.616,22.536,11:45:00
2023-08-05,14.58,0.724,8.632,23.936,12:00:00
2023-08-05,15.024,1.148,8.544,24.716,12:15:00
2023-08-05,13.76,0.0,8.568,22.328,12:30:00
2023-08-05,14.364,0.0,8.568,22.932000000000002,12:45:00
2023-08-05,14.672,0.0,8.544,23.216,13:00:00
2023-08-05,14.644,0.0,8.528,23.172,13:15:00
2023-08-05,14.096,0.0,8.604,22.7,13:30:00
2023-08-05,14.552,0.0,8.608,23.16,13:45:00
2023-08-05,14.444,0.0,8.772,23.216,14:00:00
2023-08-05,13.792,0.0,8.492,22.284,14:15:00
2023-08-05,14.232,0.0,8.556,22.787999999999997,14:30:00
2023-08-05,14.568,0.0,8.584,23.152,14:45:00
2023-08-05,14.856,0.0,8.476,23.332,15:00:00
2023-08-05,14.344,0.0,8.572,22.915999999999997,15:15:00
2023-08-05,14.02,0.0,8.588,22.607999999999997,15:30:00
2023-08-05,14.824,0.0,8.636,23.46,15:45:00
2023-08-05,13.976,0.0,8.592,22.568,16:00:00
2023-08-05,13.684,0.0,8.56,22.244,16:15:00
2023-08-05,14.872,0.0,8.62,23.491999999999997,16:30:00
2023-08-05,14.832,0.0,11.548,26.380000000000003,16:45:00
2023-08-05,14.932,0.0,8.908,23.84,17:00:00
2023-08-05,14.996,0.0,8.944,23.94,17:15:00
2023-08-05,14.948,0.0,8.92,23.868000000000002,17:30:00
2023-08-05,14.276,0.0,8.92,23.195999999999998,17:45:00
2023-08-05,14.56,0.0,8.72,23.28,18:00:00
2023-08-05,14.784,0.0,8.808,23.592,18:15:00
2023-08-05,13.692,0.0,8.644,22.336,18:30:00
2023-08-05,14.512,0.0,8.58,23.092,18:45:00
2023-08-05,14.848,0.0,8.808,23.656,19:00:00
2023-08-05,14.66,0.0,8.744,23.404,19:15:00
2023-08-05,14.564,0.0,8.604,23.168,19:30:00
2023-08-05,13.944,0.0,8.74,22.684,19:45:00
2023-08-05,14.98,0.0,8.824,23.804000000000002,20:00:00
2023-08-05,13.832,0.0,8.768,22.6,20:15:00
2023-08-05,14.136,0.0,8.66,22.796,20:30:00
2023-08-05,14.76,0.0,8.864,23.624000000000002,20:45:00
2023-08-05,14.424,0.0,8.472,22.896,21:00:00
2023-08-05,15.12,0.0,8.584,23.704,21:15:00
2023-08-05,14.72,0.0,8.548,23.268,21:30:00
2023-08-05,15.664,0.0,8.688,24.352,21:45:00
2023-08-05,15.032,0.256,8.536,23.823999999999998,22:00:00
2023-08-05,14.176,0.0,8.448,22.624000000000002,22:15:00
2023-08-05,14.996,0.0,8.876,23.872,22:30:00
2023-08-05,15.388,0.0,8.796,24.183999999999997,22:45:00
2023-08-05,15.42,0.0,8.744,24.164,23:00:00
2023-08-05,14.424,0.0,8.648,23.072,23:15:00
2023-08-05,14.872,0.0,8.744,23.616,23:30:00
2023-08-05,15.28,0.0,8.452,23.732,23:45:00
2023-08-06,15.172,0.0,8.74,23.912,00:00:00
2023-08-06,12.964,0.0,8.696,21.66,00:15:00
2023-08-06,13.688,0.0,8.66,22.348,00:30:00
2023-08-06,13.584,0.0,9.356,22.939999999999998,00:45:00
2023-08-06,12.916,1.132,10.784,24.832,01:00:00
2023-08-06,13.58,0.62,8.644,22.844,01:15:00
2023-08-06,13.692,0.0,8.644,22.336,01:30:00
2023-08-06,13.6,0.0,8.808,22.408,01:45:00
2023-08-06,14.224,0.0,8.812,23.036,02:00:00
2023-08-06,14.004,0.0,8.952,22.956,02:15:00
2023-08-06,13.696,0.0,8.732,22.427999999999997,02:30:00
2023-08-06,13.692,0.0,8.752,22.444000000000003,02:45:00
2023-08-06,13.56,0.0,8.488,22.048000000000002,03:00:00
2023-08-06,13.452,0.0,8.672,22.124000000000002,03:15:00
2023-08-06,12.932,0.0,8.708,21.64,03:30:00
2023-08-06,13.676,0.0,5.32,18.996000000000002,03:45:00
2023-08-06,13.476,0.0,7.444,20.92,04:00:00
2023-08-06,12.828,0.0,8.644,21.472,04:15:00
2023-08-06,13.66,0.0,8.696,22.356,04:30:00
2023-08-06,14.036,0.0,8.696,22.732,04:45:00
2023-08-06,13.76,0.0,8.96,22.72,05:00:00
2023-08-06,13.204,0.0,8.876,22.08,05:15:00
2023-08-06,13.532,0.0,9.0,22.532,05:30:00
2023-08-06,13.912,0.0,8.868,22.78,05:45:00
2023-08-06,13.2,0.0,8.784,21.984,06:00:00
2023-08-06,13.056,0.0,8.68,21.735999999999997,06:15:00
2023-08-06,14.752,0.0,8.848,23.6,06:30:00
2023-08-06,15.324,0.0,8.924,24.247999999999998,06:45:00
2023-08-06,15.264,0.0,8.984,24.247999999999998,07:00:00
2023-08-06,14.612,0.0,8.616,23.228,07:15:00
2023-08-06,15.272,0.0,8.664,23.936,07:30:00
2023-08-06,15.124,0.0,8.604,23.728,07:45:00
2023-08-06,14.732,0.0,8.604,23.336,08:00:00
2023-08-06,14.756,0.0,8.768,23.524,08:15:00
2023-08-06,15.112,0.0,8.892,24.003999999999998,08:30:00
2023-08-06,14.324,0.0,8.696,23.02,08:45:00
2023-08-06,14.308,0.0,8.952,23.259999999999998,09:00:00
2023-08-06,15.024,0.0,9.78,24.804,09:15:00
2023-08-06,14.56,0.0,10.004,24.564,09:30:00
2023-08-06,13.984,0.0,8.792,22.776,09:45:00
2023-08-06,14.164,0.0,8.76,22.924,10:00:00
2023-08-06,15.204,0.0,8.584,23.788,10:15:00
2023-08-06,13.992,0.0,8.688,22.68,10:30:00
2023-08-06,14.836,0.0,8.524,23.36,10:45:00
2023-08-06,14.312,0.0,8.572,22.884,11:00:00
2023-08-06,13.856,0.0,8.564,22.42,11:15:00
2023-08-06,14.676,0.0,8.5,23.176000000000002,11:30:00
2023-08-06,14.636,0.0,8.568,23.204,11:45:00
2023-08-06,14.588,0.0,8.508,23.095999999999997,12:00:00
2023-08-06,14.212,0.0,8.204,22.416,12:15:00
2023-08-06,13.952,0.0,8.46,22.412,12:30:00
2023-08-06,14.644,0.0,8.368,23.012,12:45:00
2023-08-06,14.268,0.0,8.312,22.58,13:00:00
2023-08-06,13.968,0.0,8.536,22.503999999999998,13:15:00
2023-08-06,14.396,0.256,8.248,22.9,13:30:00
2023-08-06,14.3,1.5,8.456,24.256,13:45:00
2023-08-06,13.996,0.0,8.536,22.532,14:00:00
2023-08-06,14.536,0.0,8.596,23.131999999999998,14:15:00
2023-08-06,14.176,0.0,8.484,22.66,14:30:00
2023-08-06,14.208,0.0,8.476,22.684,14:45:00
2023-08-06,14.7,0.0,8.708,23.408,15:00:00
2023-08-06,14.028,0.0,8.552,22.58,15:15:00
2023-08-06,14.16,0.0,8.764,22.924,15:30:00
2023-08-06,14.652,0.0,8.648,23.299999999999997,15:45:00
2023-08-06,14.196,0.0,8.384,22.58,16:00:00
2023-08-06,14.796,0.0,8.664,23.46,16:15:00
2023-08-06,14.688,0.0,8.6,23.288,16:30:00
2023-08-06,14.648,0.0,8.504,23.152,16:45:00
2023-08-06,14.784,0.0,8.348,23.132,17:00:00
2023-08-06,14.228,0.0,8.276,22.503999999999998,17:15:00
2023-08-06,14.96,0.0,10.756,25.716,17:30:00
2023-08-06,14.676,0.0,9.336,24.012,17:45:00
2023-08-06,14.208,0.0,9.06,23.268,18:00:00
2023-08-06,14.684,0.0,8.68,23.363999999999997,18:15:00
2023-08-06,13.944,0.0,8.564,22.508000000000003,18:30:00
2023-08-06,14.664,0.0,6.864,21.528,18:45:00
2023-08-06,14.552,0.0,6.16,20.712,19:00:00
2023-08-06,13.692,0.0,8.78,22.472,19:15:00
2023-08-06,14.224,0.0,8.988,23.212,19:30:00
2023-08-06,14.484,0.0,9.028,23.512,19:45:00
2023-08-06,13.324,0.0,8.756,22.08,20:00:00
2023-08-06,15.02,0.0,8.724,23.744,20:15:00
2023-08-06,14.696,0.0,8.812,23.508,20:30:00
2023-08-06,14.448,0.0,8.816,23.264000000000003,20:45:00
2023-08-06,15.028,0.0,8.64,23.668,21:00:00
2023-08-06,15.348,0.0,8.716,24.064,21:15:00
2023-08-06,15.596,0.0,8.624,24.22,21:30:00
2023-08-06,14.968,0.0,8.34,23.308,21:45:00
2023-08-06,14.52,0.0,8.604,23.124,22:00:00
2023-08-06,15.088,0.0,8.732,23.82,22:15:00
2023-08-06,14.72,0.184,8.692,23.596,22:30:00
2023-08-06,14.62,0.0,8.832,23.451999999999998,22:45:00
2023-08-06,14.848,0.0,8.672,23.520000000000003,23:00:00
2023-08-06,14.244,0.0,8.64,22.884,23:15:00
2023-08-06,14.988,0.0,9.056,24.043999999999997,23:30:00
2023-08-06,15.724,0.0,8.88,24.604,23:45:00
2023-08-07,16.42,0.088,8.888,25.396,00:00:00
2023-08-07,14.924,0.0,8.868,23.792,00:15:00
2023-08-07,15.004,0.0,8.688,23.692,00:30:00
2023-08-07,14.976,0.0,8.616,23.592,00:45:00
2023-08-07,14.276,0.0,8.868,23.144,01:00:00
2023-08-07,15.12,0.0,8.716,23.836,01:15:00
2023-08-07,15.708,0.0,8.912,24.62,01:30:00
2023-08-07,14.776,0.0,9.296,24.072,01:45:00
2023-08-07,12.996,1.02,11.588,25.604,02:00:00
2023-08-07,14.3,0.136,8.848,23.284,02:15:00
2023-08-07,14.244,0.0,9.088,23.332,02:30:00
2023-08-07,12.504,0.0,8.908,21.412,02:45:00
2023-08-07,13.54,0.0,9.064,22.604,03:00:00
2023-08-07,12.912,0.0,8.888,21.8,03:15:00
2023-08-07,13.508,0.0,8.924,22.432,03:30:00
2023-08-07,13.648,0.0,8.696,22.344,03:45:00
2023-08-07,12.612,0.0,8.864,21.476,04:00:00
2023-08-07,13.792,0.0,8.912,22.704,04:15:00
2023-08-07,13.636,0.0,8.86,22.496,04:30:00
2023-08-07,13.164,0.0,8.792,21.956,04:45:00
2023-08-07,13.772,0.0,8.736,22.508000000000003,05:00:00
2023-08-07,13.024,0.0,8.772,21.796,05:15:00
2023-08-07,12.932,0.0,8.88,21.812,05:30:00
2023-08-07,13.98,0.0,9.012,22.992,05:45:00
2023-08-07,12.844,0.0,8.884,21.728,06:00:00
2023-08-07,12.644,0.0,8.948,21.592,06:15:00
2023-08-07,15.56,0.0,9.004,24.564,06:30:00
2023-08-07,14.32,0.0,6.38,20.7,06:45:00
2023-08-07,14.12,0.0,9.472,23.592,07:00:00
2023-08-07,14.944,0.0,10.256,25.200000000000003,07:15:00
2023-08-07,15.376,0.0,10.336,25.712,07:30:00
2023-08-07,14.644,0.208,10.248,25.1,07:45:00
2023-08-07,14.4,0.0,14.552,28.951999999999998,08:00:00
2023-08-07,15.404,0.0,16.96,32.364000000000004,08:15:00
2023-08-07,14.652,0.0,15.78,30.432,08:30:00
2023-08-07,13.78,0.0,14.948,28.728,08:45:00
2023-08-07,13.564,0.0,14.364,27.928,09:00:00
2023-08-07,14.312,0.0,14.8,29.112000000000002,09:15:00
2023-08-07,14.216,0.0,15.04,29.256,09:30:00
2023-08-07,14.468,0.0,14.612,29.08,09:45:00
2023-08-07,14.492,0.0,14.136,28.628,10:00:00
2023-08-07,13.852,0.0,14.544,28.396,10:15:00
2023-08-07,14.74,0.0,21.068,35.80799999999999,10:30:00
2023-08-07,14.188,0.0,17.416,31.603999999999996,10:45:00
2023-08-07,13.868,0.0,17.088,30.956000000000003,11:00:00
2023-08-07,14.06,0.0,17.196,31.255999999999997,11:15:00
2023-08-07,15.448,0.0,15.384,30.832,11:30:00
2023-08-07,17.04,0.0,13.728,30.768,11:45:00
2023-08-07,15.528,0.0,13.936,29.464,12:00:00
2023-08-07,15.848,0.0,14.828,30.676000000000002,12:15:00
2023-08-07,15.856,0.0,15.308,31.164,12:30:00
2023-08-07,15.576,1.328,15.18,32.084,12:45:00
2023-08-07,14.948,3.036,15.66,33.644,13:00:00
2023-08-07,16.024,1.02,14.528,31.572000000000003,13:15:00
2023-08-07,16.304,0.0,14.86,31.163999999999998,13:30:00
2023-08-07,16.232,0.0,14.412,30.644,13:45:00
2023-08-07,15.64,0.0,14.344,29.984,14:00:00
2023-08-07,16.1,0.0,13.2,29.3,14:15:00
2023-08-07,16.788,0.0,13.068,29.856,14:30:00
2023-08-07,16.04,0.0,13.392,29.432,14:45:00
2023-08-07,15.836,0.0,12.996,28.832,15:00:00
2023-08-07,16.372,0.0,13.464,29.836,15:15:00
2023-08-07,15.936,0.0,13.192,29.128,15:30:00
2023-08-07,15.616,0.0,13.84,29.456,15:45:00
2023-08-07,14.604,0.0,14.604,29.208,16:00:00
2023-08-07,13.756,0.0,13.872,27.628,16:15:00
2023-08-07,15.308,0.0,14.088,29.396,16:30:00
2023-08-07,14.212,0.0,10.92,25.131999999999998,16:45:00
2023-08-07,14.7,0.0,8.756,23.456,17:00:00
2023-08-07,15.768,0.0,8.752,24.520000000000003,17:15:00
2023-08-07,15.54,0.0,8.816,24.356,17:30:00
2023-08-07,15.872,0.0,8.884,24.756,17:45:00
2023-08-07,14.64,0.0,8.708,23.348,18:00:00
2023-08-07,14.324,1.272,8.864,24.46,18:15:00
2023-08-07,14.276,0.436,8.852,23.564,18:30:00
2023-08-07,14.68,0.0,11.64,26.32,18:45:00
2023-08-07,13.844,0.0,9.188,23.032,19:00:00
2023-08-07,15.204,0.0,9.088,24.292,19:15:00
2023-08-07,15.032,0.0,9.192,24.224,19:30:00
2023-08-07,13.94,0.0,9.344,23.284,19:45:00
2023-08-07,14.332,0.0,9.752,24.084000000000003,20:00:00
2023-08-07,14.328,0.0,9.32,23.648,20:15:00
2023-08-07,14.228,0.0,9.356,23.584,20:30:00
2023-08-07,13.956,0.0,9.192,23.148,20:45:00
2023-08-07,13.768,0.0,8.992,22.76,21:00:00
2023-08-07,13.908,0.0,8.976,22.884,21:15:00
2023-08-07,14.992,0.0,9.184,24.176000000000002,21:30:00
2023-08-07,14.692,0.0,9.14,23.832,21:45:00
2023-08-07,15.456,0.0,9.824,25.28,22:00:00
2023-08-07,14.776,0.0,9.964,24.740000000000002,22:15:00
2023-08-07,14.368,0.276,9.976,24.62,22:30:00
2023-08-07,15.36,0.0,9.868,25.228,22:45:00
2023-08-07,14.792,0.0,10.012,24.804000000000002,23:00:00
2023-08-07,14.756,0.0,10.24,24.996000000000002,23:15:00
2023-08-07,15.304,0.0,10.112,25.416,23:30:00
2023-08-07,14.896,0.0,10.02,24.916,23:45:00
2023-08-08,14.896,0.0,9.248,24.144,00:00:00
2023-08-08,13.896,0.0,9.0,22.896,00:15:00
2023-08-08,13.704,0.0,9.112,22.816000000000003,00:30:00
2023-08-08,13.52,0.0,9.424,22.944,00:45:00
2023-08-08,12.24,0.0,9.312,21.552,01:00:00
2023-08-08,13.492,0.0,9.388,22.880000000000003,01:15:00
2023-08-08,13.596,0.0,9.26,22.856,01:30:00
2023-08-08,12.996,0.0,9.152,22.148,01:45:00
2023-08-08,13.5,0.0,9.112,22.612000000000002,02:00:00
2023-08-08,14.54,0.0,9.052,23.592,02:15:00
2023-08-08,12.54,0.0,9.228,21.768,02:30:00
2023-08-08,13.24,0.0,9.308,22.548000000000002,02:45:00
2023-08-08,14.072,0.0,10.924,24.996,03:00:00
2023-08-08,12.992,0.0,8.752,21.744,03:15:00
2023-08-08,13.496,0.0,8.8,22.296,03:30:00
2023-08-08,13.256,0.0,8.92,22.176000000000002,03:45:00
2023-08-08,13.22,0.0,8.948,22.168,04:00:00
2023-08-08,13.664,0.0,8.96,22.624000000000002,04:15:00
2023-08-08,12.732,0.0,8.872,21.604,04:30:00
2023-08-08,13.476,0.0,8.86,22.336,04:45:00
2023-08-08,13.708,0.0,8.948,22.656,05:00:00
2023-08-08,12.592,0.0,8.772,21.364,05:15:00
2023-08-08,13.824,0.0,8.916,22.740000000000002,05:30:00
2023-08-08,13.332,0.0,8.744,22.076,05:45:00
2023-08-08,13.028,0.0,6.368,19.396,06:00:00
2023-08-08,13.224,0.0,8.796,22.02,06:15:00
2023-08-08,15.368,0.0,9.112,24.48,06:30:00
2023-08-08,15.116,0.524,8.932,24.572,06:45:00
2023-08-08,14.24,1.688,9.872,25.8,07:00:00
2023-08-08,14.444,0.0,10.184,24.628,07:15:00
2023-08-08,15.336,0.0,10.164,25.5,07:30:00
2023-08-08,14.708,0.0,10.156,24.864,07:45:00
2023-08-08,15.992,0.0,24.552,40.544,08:00:00
2023-08-08,18.34,0.0,14.656,32.996,08:15:00
2023-08-08,15.812,0.0,15.524,31.336,08:30:00
2023-08-08,15.532,0.0,21.004,36.536,08:45:00
2023-08-08,15.98,0.0,17.42,33.400000000000006,09:00:00
2023-08-08,15.58,0.0,17.192,32.772,09:15:00
2023-08-08,17.044,0.0,17.12,34.164,09:30:00
2023-08-08,16.624,0.0,16.056,32.68,09:45:00
2023-08-08,14.832,0.1,18.716,33.648,10:00:00
2023-08-08,14.836,0.0,18.572,33.408,10:15:00
2023-08-08,14.756,0.0,19.404,34.16,10:30:00
2023-08-08,16.536,0.0,18.084,34.620000000000005,10:45:00
2023-08-08,16.888,0.0,18.264,35.152,11:00:00
2023-08-08,16.924,0.0,17.76,34.684,11:15:00
2023-08-08,16.548,0.0,18.904,35.452,11:30:00
2023-08-08,13.1,0.116,17.976,31.192,11:45:00
2023-08-08,16.936,0.0,17.64,34.576,12:00:00
2023-08-08,15.544,0.0,16.432,31.976,12:15:00
2023-08-08,15.416,0.0,16.712,32.128,12:30:00
2023-08-08,16.448,0.0,16.708,33.156,12:45:00
2023-08-08,16.452,0.0,17.216,33.668000000000006,13:00:00
2023-08-08,16.176,1.272,17.372,34.81999999999999,13:15:00
2023-08-08,16.66,0.728,17.868,35.256,13:30:00
2023-08-08,16.224,0.0,17.256,33.480000000000004,13:45:00
2023-08-08,16.412,0.0,15.676,32.088,14:00:00
2023-08-08,16.228,0.0,13.708,29.936,14:15:00
2023-08-08,15.712,0.0,13.476,29.188000000000002,14:30:00
2023-08-08,16.952,0.0,13.456,30.408,14:45:00
2023-08-08,16.468,0.0,14.216,30.683999999999997,15:00:00
2023-08-08,16.496,0.0,14.148,30.644,15:15:00
2023-08-08,17.228,0.0,11.528,28.756,15:30:00
2023-08-08,16.348,0.0,11.74,28.088,15:45:00
2023-08-08,15.28,0.0,11.024,26.304,16:00:00
2023-08-08,13.86,0.0,10.724,24.584,16:15:00
2023-08-08,15.7,0.0,11.232,26.932,16:30:00
2023-08-08,14.96,0.0,9.58,24.54,16:45:00
2023-08-08,15.36,0.0,9.248,24.607999999999997,17:00:00
2023-08-08,15.08,0.0,9.228,24.308,17:15:00
2023-08-08,16.284,0.0,9.412,25.695999999999998,17:30:00
2023-08-08,15.732,0.0,9.292,25.024,17:45:00
2023-08-08,14.976,0.0,9.408,24.384,18:00:00
2023-08-08,15.156,0.0,9.536,24.692,18:15:00
2023-08-08,15.064,0.0,9.216,24.28,18:30:00
2023-08-08,13.5,0.0,9.244,22.744,18:45:00
2023-08-08,14.504,0.0,9.172,23.676000000000002,19:00:00
2023-08-08,14.696,0.0,9.272,23.968,19:15:00
2023-08-08,13.792,0.0,10.668,24.46,19:30:00
2023-08-08,14.44,0.0,10.54,24.979999999999997,19:45:00
2023-08-08,15.196,0.0,8.964,24.16,20:00:00
2023-08-08,14.292,0.0,9.308,23.6,20:15:00
2023-08-08,13.852,0.0,9.06,22.912,20:30:00
2023-08-08,14.928,0.0,9.376,24.304000000000002,20:45:00
2023-08-08,15.144,0.0,8.76,23.904,21:00:00
2023-08-08,13.976,0.0,9.124,23.1,21:15:00
2023-08-08,15.304,0.0,9.036,24.34,21:30:00
2023-08-08,15.476,0.0,9.108,24.584000000000003,21:45:00
2023-08-08,14.54,0.0,9.564,24.104,22:00:00
2023-08-08,14.792,0.0,10.068,24.86,22:15:00
2023-08-08,15.152,0.0,9.636,24.787999999999997,22:30:00
2023-08-08,14.452,0.0,9.632,24.084,22:45:00
2023-08-08,14.82,0.0,10.12,24.939999999999998,23:00:00
2023-08-08,14.976,0.0,9.992,24.968000000000004,23:15:00
2023-08-08,14.808,0.132,9.9,24.84,23:30:00
2023-08-08,14.792,0.0,9.84,24.631999999999998,23:45:00
2023-08-09,14.608,0.0,9.056,23.664,00:00:00
2023-08-09,12.712,0.0,8.948,21.66,00:15:00
2023-08-09,13.52,0.0,8.968,22.488,00:30:00
2023-08-09,13.424,0.0,9.08,22.503999999999998,00:45:00
2023-08-09,14.084,0.0,8.828,22.912,01:00:00
2023-08-09,14.168,0.052,8.916,23.136,01:15:00
2023-08-09,13.188,0.0,9.012,22.200000000000003,01:30:00
2023-08-09,13.82,0.0,8.964,22.784,01:45:00
2023-08-09,13.576,1.112,8.78,23.468,02:00:00
2023-08-09,13.024,0.0,9.26,22.284,02:15:00
2023-08-09,13.0,0.0,8.7,21.7,02:30:00
2023-08-09,13.968,0.0,8.656,22.624000000000002,02:45:00
2023-08-09,12.988,0.0,8.848,21.836,03:00:00
2023-08-09,12.664,0.0,8.52,21.183999999999997,03:15:00
2023-08-09,13.88,0.0,8.596,22.476,03:30:00
2023-08-09,13.688,0.0,11.228,24.916,03:45:00
2023-08-09,13.404,0.0,8.312,21.716,04:00:00
2023-08-09,13.532,0.0,8.676,22.208,04:15:00
2023-08-09,13.116,0.0,9.104,22.22,04:30:00
2023-08-09,13.528,0.0,9.168,22.695999999999998,04:45:00
2023-08-09,14.316,0.0,9.156,23.472,05:00:00
2023-08-09,14.024,0.0,9.048,23.072,05:15:00
2023-08-09,13.736,0.0,9.18,22.916,05:30:00
2023-08-09,13.264,0.0,8.996,22.259999999999998,05:45:00
2023-08-09,13.38,0.0,9.036,22.416,06:00:00
2023-08-09,12.6,0.0,9.064,21.664,06:15:00
2023-08-09,14.688,0.0,9.128,23.816000000000003,06:30:00
2023-08-09,15.16,0.0,9.18,24.34,06:45:00
2023-08-09,14.316,0.0,9.94,24.256,07:00:00
2023-08-09,14.368,0.0,9.616,23.984,07:15:00
2023-08-09,14.908,0.0,9.052,23.96,07:30:00
2023-08-09,15.32,0.0,10.092,25.412,07:45:00
2023-08-09,17.104,0.0,13.776,30.88,08:00:00
2023-08-09,17.104,0.0,23.972,41.076,08:15:00
2023-08-09,16.108,0.0,21.2,37.308,08:30:00
2023-08-09,15.296,0.0,16.872,32.168,08:45:00
2023-08-09,15.852,0.0,15.664,31.516,09:00:00
2023-08-09,15.416,0.0,14.064,29.48,09:15:00
2023-08-09,15.308,0.008,13.76,29.076,09:30:00
2023-08-09,13.908,0.0,13.808,27.716,09:45:00
2023-08-09,15.564,0.0,14.06,29.624000000000002,10:00:00
2023-08-09,14.272,0.0,13.372,27.644,10:15:00
2023-08-09,14.408,0.0,13.924,28.332,10:30:00
2023-08-09,14.352,0.0,13.44,27.792,10:45:00
2023-08-09,14.48,0.0,13.364,27.844,11:00:00
2023-08-09,14.576,0.144,14.9,29.62,11:15:00
2023-08-09,14.736,0.0,15.16,29.896,11:30:00
2023-08-09,14.068,0.0,15.124,29.192,11:45:00
2023-08-09,13.58,0.0,15.96,29.54,12:00:00
2023-08-09,13.852,0.0,17.684,31.536,12:15:00
2023-08-09,14.364,0.0,15.548,29.912,12:30:00
2023-08-09,14.44,0.0,14.62,29.06,12:45:00
2023-08-09,14.58,0.056,15.324,29.96,13:00:00
2023-08-09,14.828,0.0,15.024,29.851999999999997,13:15:00
2023-08-09,16.904,0.0,15.604,32.507999999999996,13:30:00
2023-08-09,17.016,0.0,10.872,27.887999999999998,13:45:00
2023-08-09,17.872,1.78,11.72,31.372,14:00:00
2023-08-09,20.044,0.184,11.884,32.112,14:15:00
2023-08-09,18.984,0.0,11.82,30.804000000000002,14:30:00
2023-08-09,17.312,0.0,12.12,29.432000000000002,14:45:00
2023-08-09,17.276,0.58,12.1,29.956,15:00:00
2023-08-09,16.876,0.04,11.956,28.872,15:15:00
2023-08-09,16.912,0.0,11.76,28.671999999999997,15:30:00
2023-08-09,15.848,0.0,12.928,28.776000000000003,15:45:00
2023-08-09,14.12,0.0,13.592,27.712,16:00:00
2023-08-09,14.58,0.0,13.448,28.028,16:15:00
2023-08-09,14.352,0.0,11.54,25.892,16:30:00
2023-08-09,14.728,0.0,8.984,23.712,16:45:00
2023-08-09,14.312,0.0,9.22,23.532,17:00:00
2023-08-09,14.768,0.0,8.896,23.664,17:15:00
2023-08-09,14.292,0.0,9.116,23.408,17:30:00
2023-08-09,14.112,0.0,9.112,23.224,17:45:00
2023-08-09,14.216,0.0,9.396,23.612000000000002,18:00:00
2023-08-09,16.164,0.0,9.056,25.22,18:15:00
2023-08-09,14.548,0.0,9.168,23.716,18:30:00
2023-08-09,13.496,0.0,9.196,22.692,18:45:00
2023-08-09,14.476,0.0,9.616,24.092,19:00:00
2023-08-09,15.344,0.0,9.144,24.488,19:15:00
2023-08-09,13.744,0.0,9.448,23.192,19:30:00
2023-08-09,14.98,0.0,8.788,23.768,19:45:00
2023-08-09,14.98,0.0,9.108,24.088,20:00:00
2023-08-09,13.54,0.0,8.932,22.472,20:15:00
2023-08-09,14.412,0.0,11.968,26.380000000000003,20:30:00
2023-08-09,14.348,0.0,9.216,23.564,20:45:00
2023-08-09,14.008,0.0,9.268,23.276,21:00:00
2023-08-09,14.424,0.0,8.72,23.144,21:15:00
2023-08-09,15.108,0.0,9.168,24.276,21:30:00
2023-08-09,15.38,0.0,9.028,24.408,21:45:00
2023-08-09,14.792,0.128,9.768,24.688000000000002,22:00:00
2023-08-09,14.876,0.0,9.796,24.671999999999997,22:15:00
2023-08-09,14.876,0.0,10.048,24.924,22:30:00
2023-08-09,14.388,0.0,9.728,24.116,22:45:00
2023-08-09,14.52,0.0,9.788,24.308,23:00:00
2023-08-09,14.76,0.0,10.112,24.872,23:15:00
2023-08-09,14.536,0.0,10.016,24.552,23:30:00
2023-08-09,14.976,0.272,9.752,25.0,23:45:00
2023-08-10,14.76,0.0,9.08,23.84,00:00:00
2023-08-10,13.392,0.0,8.864,22.256,00:15:00
2023-08-10,13.712,0.0,9.284,22.996000000000002,00:30:00
2023-08-10,13.352,0.0,8.824,22.176000000000002,00:45:00
2023-08-10,13.696,0.0,8.648,22.344,01:00:00
2023-08-10,13.24,0.0,8.824,22.064,01:15:00
2023-08-10,13.36,0.0,9.04,22.4,01:30:00
2023-08-10,13.676,0.0,9.032,22.708,01:45:00
2023-08-10,13.252,0.0,8.696,21.948,02:00:00
2023-08-10,13.388,0.0,8.984,22.372,02:15:00
2023-08-10,14.628,0.0,9.204,23.832,02:30:00
2023-08-10,13.912,1.42,9.336,24.668,02:45:00
2023-08-10,12.852,0.312,9.256,22.42,03:00:00
2023-08-10,13.196,0.0,8.944,22.14,03:15:00
2023-08-10,13.824,0.0,9.36,23.183999999999997,03:30:00
2023-08-10,12.588,0.0,9.288,21.875999999999998,03:45:00
2023-08-10,12.752,0.0,9.008,21.759999999999998,04:00:00
2023-08-10,13.708,0.0,9.056,22.764,04:15:00
2023-08-10,13.436,0.0,9.02,22.456,04:30:00
2023-08-10,13.504,0.0,11.808,25.311999999999998,04:45:00
2023-08-10,13.252,0.0,9.1,22.352,05:00:00
2023-08-10,13.836,0.0,9.044,22.880000000000003,05:15:00
2023-08-10,13.468,0.0,9.12,22.588,05:30:00
