,Date,Aula,Humidity,min_humidity,max_humidity,planta,festiu,day_of_week,is_weekend,hour_of_day
165971,2023-12-12 11:00:00,A-51,42.0,30,60,5,False,1,False,11
165972,2023-12-12 12:00:00,A-51,42.5,30,60,5,False,1,False,12
165973,2023-12-12 13:00:00,A-51,42.5,30,60,5,False,1,False,13
165974,2023-12-12 14:00:00,A-51,43.0,30,60,5,False,1,False,14
165975,2023-12-12 15:00:00,A-51,43.0,30,60,5,False,1,False,15
165976,2023-12-12 16:00:00,A-51,44.0,30,60,5,False,1,False,16
165977,2023-12-12 17:00:00,A-51,44.0,30,60,5,False,1,False,17
165978,2023-12-12 18:00:00,A-51,44.0,30,60,5,False,1,False,18
165979,2023-12-12 19:00:00,A-51,44.5,30,60,5,False,1,False,19
165980,2023-12-12 20:00:00,A-51,45.0,30,60,5,False,1,False,20
165992,2023-12-13 08:00:00,A-51,43.5,30,60,5,False,2,False,8
165993,2023-12-13 09:00:00,A-51,41.0,30,60,5,False,2,False,9
165994,2023-12-13 10:00:00,A-51,38.0,30,60,5,False,2,False,10
165995,2023-12-13 11:00:00,A-51,35.5,30,60,5,False,2,False,11
165996,2023-12-13 12:00:00,A-51,33.5,30,60,5,False,2,False,12
165997,2023-12-13 13:00:00,A-51,32.5,30,60,5,False,2,False,13
165998,2023-12-13 14:00:00,A-51,33.0,30,60,5,False,2,False,14
165999,2023-12-13 15:00:00,A-51,32.5,30,60,5,False,2,False,15
166000,2023-12-13 16:00:00,A-51,33.0,30,60,5,False,2,False,16
166001,2023-12-13 17:00:00,A-51,33.0,30,60,5,False,2,False,17
166002,2023-12-13 18:00:00,A-51,33.0,30,60,5,False,2,False,18
166003,2023-12-13 19:00:00,A-51,33.0,30,60,5,False,2,False,19
166004,2023-12-13 20:00:00,A-51,33.0,30,60,5,False,2,False,20
166016,2023-12-14 08:00:00,A-51,34.0,30,60,5,False,3,False,8
166017,2023-12-14 09:00:00,A-51,32.0,30,60,5,False,3,False,9
166018,2023-12-14 10:00:00,A-51,30.5,30,60,5,False,3,False,10
166019,2023-12-14 11:00:00,A-51,28.5,30,60,5,False,3,False,11
166020,2023-12-14 12:00:00,A-51,28.0,30,60,5,False,3,False,12
166021,2023-12-14 13:00:00,A-51,28.0,30,60,5,False,3,False,13
166022,2023-12-14 14:00:00,A-51,28.0,30,60,5,False,3,False,14
166023,2023-12-14 15:00:00,A-51,26.5,30,60,5,False,3,False,15
166024,2023-12-14 16:00:00,A-51,26.0,30,60,5,False,3,False,16
166025,2023-12-14 17:00:00,A-51,27.5,30,60,5,False,3,False,17
166026,2023-12-14 18:00:00,A-51,28.0,30,60,5,False,3,False,18
166027,2023-12-14 19:00:00,A-51,28.5,30,60,5,False,3,False,19
166028,2023-12-14 20:00:00,A-51,29.0,30,60,5,False,3,False,20
166040,2023-12-15 08:00:00,A-51,28.5,30,60,5,False,4,False,8
166041,2023-12-15 09:00:00,A-51,28.0,30,60,5,False,4,False,9
166042,2023-12-15 10:00:00,A-51,28.0,30,60,5,False,4,False,10
166043,2023-12-15 11:00:00,A-51,28.0,30,60,5,False,4,False,11
166044,2023-12-15 12:00:00,A-51,28.5,30,60,5,False,4,False,12
166045,2023-12-15 13:00:00,A-51,29.5,30,60,5,False,4,False,13
166046,2023-12-15 14:00:00,A-51,30.0,30,60,5,False,4,False,14
166047,2023-12-15 15:00:00,A-51,30.5,30,60,5,False,4,False,15
166048,2023-12-15 16:00:00,A-51,30.5,30,60,5,False,4,False,16
166049,2023-12-15 17:00:00,A-51,30.0,30,60,5,False,4,False,17
166050,2023-12-15 18:00:00,A-51,32.5,30,60,5,False,4,False,18
166051,2023-12-15 19:00:00,A-51,34.5,30,60,5,False,4,False,19
166052,2023-12-15 20:00:00,A-51,35.5,30,60,5,False,4,False,20
166112,2023-12-18 08:00:00,A-51,36.5,30,60,5,False,0,False,8
166113,2023-12-18 09:00:00,A-51,35.0,30,60,5,False,0,False,9
166114,2023-12-18 10:00:00,A-51,34.0,30,60,5,False,0,False,10
166115,2023-12-18 11:00:00,A-51,34.5,30,60,5,False,0,False,11
166116,2023-12-18 12:00:00,A-51,35.0,30,60,5,False,0,False,12
166117,2023-12-18 13:00:00,A-51,32.0,30,60,5,False,0,False,13
166118,2023-12-18 14:00:00,A-51,29.5,30,60,5,False,0,False,14
166119,2023-12-18 15:00:00,A-51,30.5,30,60,5,False,0,False,15
166120,2023-12-18 16:00:00,A-51,31.5,30,60,5,False,0,False,16
166121,2023-12-18 17:00:00,A-51,32.5,30,60,5,False,0,False,17
166122,2023-12-18 18:00:00,A-51,34.0,30,60,5,False,0,False,18
166123,2023-12-18 19:00:00,A-51,34.0,30,60,5,False,0,False,19
166124,2023-12-18 20:00:00,A-51,33.0,30,60,5,False,0,False,20
166136,2023-12-19 08:00:00,A-51,27.0,30,60,5,False,1,False,8
166137,2023-12-19 09:00:00,A-51,26.5,30,60,5,False,1,False,9
166138,2023-12-19 10:00:00,A-51,26.0,30,60,5,False,1,False,10
166139,2023-12-19 11:00:00,A-51,26.0,30,60,5,False,1,False,11
166140,2023-12-19 12:00:00,A-51,25.0,30,60,5,False,1,False,12
166141,2023-12-19 13:00:00,A-51,25.0,30,60,5,False,1,False,13
166142,2023-12-19 14:00:00,A-51,24.0,30,60,5,False,1,False,14
166143,2023-12-19 15:00:00,A-51,26.0,30,60,5,False,1,False,15
166144,2023-12-19 16:00:00,A-51,28.5,30,60,5,False,1,False,16
166145,2023-12-19 17:00:00,A-51,30.5,30,60,5,False,1,False,17
166146,2023-12-19 18:00:00,A-51,30.5,30,60,5,False,1,False,18
166147,2023-12-19 19:00:00,A-51,26.5,30,60,5,False,1,False,19
166148,2023-12-19 20:00:00,A-51,25.0,30,60,5,False,1,False,20
166160,2023-12-20 08:00:00,A-51,30.0,30,60,5,False,2,False,8
166161,2023-12-20 09:00:00,A-51,29.0,30,60,5,False,2,False,9
166162,2023-12-20 10:00:00,A-51,28.5,30,60,5,False,2,False,10
166163,2023-12-20 11:00:00,A-51,28.0,30,60,5,False,2,False,11
166164,2023-12-20 12:00:00,A-51,28.0,30,60,5,False,2,False,12
166165,2023-12-20 13:00:00,A-51,28.0,30,60,5,False,2,False,13
166166,2023-12-20 14:00:00,A-51,28.0,30,60,5,False,2,False,14
166167,2023-12-20 15:00:00,A-51,28.0,30,60,5,False,2,False,15
166168,2023-12-20 16:00:00,A-51,29.0,30,60,5,False,2,False,16
166169,2023-12-20 17:00:00,A-51,29.5,30,60,5,False,2,False,17
166170,2023-12-20 18:00:00,A-51,28.5,30,60,5,False,2,False,18
166171,2023-12-20 19:00:00,A-51,28.0,30,60,5,False,2,False,19
166172,2023-12-20 20:00:00,A-51,28.0,30,60,5,False,2,False,20
166184,2023-12-21 08:00:00,A-51,27.0,30,60,5,False,3,False,8
166185,2023-12-21 09:00:00,A-51,27.0,30,60,5,False,3,False,9
166186,2023-12-21 10:00:00,A-51,28.0,30,60,5,False,3,False,10
166187,2023-12-21 11:00:00,A-51,28.0,30,60,5,False,3,False,11
166188,2023-12-21 12:00:00,A-51,29.0,30,60,5,False,3,False,12
166189,2023-12-21 13:00:00,A-51,29.0,30,60,5,False,3,False,13
166190,2023-12-21 14:00:00,A-51,30.0,30,60,5,False,3,False,14
166191,2023-12-21 15:00:00,A-51,30.0,30,60,5,False,3,False,15
166192,2023-12-21 16:00:00,A-51,30.5,30,60,5,False,3,False,16
166193,2023-12-21 17:00:00,A-51,31.5,30,60,5,False,3,False,17
166194,2023-12-21 18:00:00,A-51,32.0,30,60,5,False,3,False,18
166195,2023-12-21 19:00:00,A-51,32.0,30,60,5,False,3,False,19
166196,2023-12-21 20:00:00,A-51,32.0,30,60,5,False,3,False,20
166208,2023-12-22 08:00:00,A-51,33.0,30,60,5,False,4,False,8
166209,2023-12-22 09:00:00,A-51,33.0,30,60,5,False,4,False,9
166210,2023-12-22 10:00:00,A-51,33.0,30,60,5,False,4,False,10
166211,2023-12-22 11:00:00,A-51,33.0,30,60,5,False,4,False,11
166212,2023-12-22 12:00:00,A-51,33.0,30,60,5,False,4,False,12
166213,2023-12-22 13:00:00,A-51,33.0,30,60,5,False,4,False,13
166214,2023-12-22 14:00:00,A-51,32.5,30,60,5,False,4,False,14
166215,2023-12-22 15:00:00,A-51,32.0,30,60,5,False,4,False,15
166216,2023-12-22 16:00:00,A-51,32.5,30,60,5,False,4,False,16
166217,2023-12-22 17:00:00,A-51,33.5,30,60,5,False,4,False,17
166218,2023-12-22 18:00:00,A-51,34.0,30,60,5,False,4,False,18
166219,2023-12-22 19:00:00,A-51,34.5,30,60,5,False,4,False,19
166220,2023-12-22 20:00:00,A-51,36.0,30,60,5,False,4,False,20
166688,2023-01-11 08:00:00,A-52,38.0,30,60,5,False,2,False,8
166689,2023-01-11 09:00:00,A-52,37.0,30,60,5,False,2,False,9
166690,2023-01-11 10:00:00,A-52,36.0,30,60,5,False,2,False,10
166691,2023-01-11 11:00:00,A-52,36.0,30,60,5,False,2,False,11
166692,2023-01-11 12:00:00,A-52,36.0,30,60,5,False,2,False,12
166693,2023-01-11 13:00:00,A-52,37.5,30,60,5,False,2,False,13
166694,2023-01-11 14:00:00,A-52,38.0,30,60,5,False,2,False,14
166695,2023-01-11 15:00:00,A-52,39.0,30,60,5,False,2,False,15
166696,2023-01-11 16:00:00,A-52,40.0,30,60,5,False,2,False,16
166697,2023-01-11 17:00:00,A-52,39.5,30,60,5,False,2,False,17
166698,2023-01-11 18:00:00,A-52,38.0,30,60,5,False,2,False,18
166699,2023-01-11 19:00:00,A-52,36.5,30,60,5,False,2,False,19
166700,2023-01-11 20:00:00,A-52,37.0,30,60,5,False,2,False,20
166712,2023-01-12 08:00:00,A-52,36.5,30,60,5,False,3,False,8
166713,2023-01-12 09:00:00,A-52,35.0,30,60,5,False,3,False,9
166714,2023-01-12 10:00:00,A-52,35.0,30,60,5,False,3,False,10
166715,2023-01-12 11:00:00,A-52,36.0,30,60,5,False,3,False,11
166716,2023-01-12 12:00:00,A-52,36.0,30,60,5,False,3,False,12
166717,2023-01-12 13:00:00,A-52,36.0,30,60,5,False,3,False,13
166718,2023-01-12 14:00:00,A-52,36.0,30,60,5,False,3,False,14
166719,2023-01-12 15:00:00,A-52,36.5,30,60,5,False,3,False,15
166720,2023-01-12 16:00:00,A-52,37.0,30,60,5,False,3,False,16
166721,2023-01-12 17:00:00,A-52,37.0,30,60,5,False,3,False,17
166722,2023-01-12 18:00:00,A-52,38.0,30,60,5,False,3,False,18
166723,2023-01-12 19:00:00,A-52,38.0,30,60,5,False,3,False,19
166724,2023-01-12 20:00:00,A-52,36.5,30,60,5,False,3,False,20
166736,2023-01-13 08:00:00,A-52,33.0,30,60,5,False,4,False,8
166737,2023-01-13 09:00:00,A-52,33.0,30,60,5,False,4,False,9
166738,2023-01-13 10:00:00,A-52,33.0,30,60,5,False,4,False,10
166739,2023-01-13 11:00:00,A-52,33.0,30,60,5,False,4,False,11
166740,2023-01-13 12:00:00,A-52,33.0,30,60,5,False,4,False,12
166741,2023-01-13 13:00:00,A-52,33.5,30,60,5,False,4,False,13
166742,2023-01-13 14:00:00,A-52,34.0,30,60,5,False,4,False,14
166743,2023-01-13 15:00:00,A-52,35.0,30,60,5,False,4,False,15
166744,2023-01-13 16:00:00,A-52,34.5,30,60,5,False,4,False,16
166745,2023-01-13 17:00:00,A-52,34.0,30,60,5,False,4,False,17
166746,2023-01-13 18:00:00,A-52,34.0,30,60,5,False,4,False,18
166747,2023-01-13 19:00:00,A-52,34.5,30,60,5,False,4,False,19
166748,2023-01-13 20:00:00,A-52,35.0,30,60,5,False,4,False,20
166808,2023-01-16 08:00:00,A-52,31.5,30,60,5,False,0,False,8
166809,2023-01-16 09:00:00,A-52,30.5,30,60,5,False,0,False,9
166810,2023-01-16 10:00:00,A-52,30.0,30,60,5,False,0,False,10
166811,2023-01-16 11:00:00,A-52,30.0,30,60,5,False,0,False,11
166812,2023-01-16 12:00:00,A-52,30.0,30,60,5,False,0,False,12
166813,2023-01-16 13:00:00,A-52,30.5,30,60,5,False,0,False,13
166814,2023-01-16 14:00:00,A-52,31.5,30,60,5,False,0,False,14
166815,2023-01-16 15:00:00,A-52,33.5,30,60,5,False,0,False,15
166816,2023-01-16 16:00:00,A-52,37.0,30,60,5,False,0,False,16
166817,2023-01-16 17:00:00,A-52,36.5,30,60,5,False,0,False,17
166818,2023-01-16 18:00:00,A-52,35.0,30,60,5,False,0,False,18
166819,2023-01-16 19:00:00,A-52,35.0,30,60,5,False,0,False,19
166820,2023-01-16 20:00:00,A-52,35.0,30,60,5,False,0,False,20
166832,2023-01-17 08:00:00,A-52,37.0,30,60,5,False,1,False,8
166833,2023-01-17 09:00:00,A-52,38.0,30,60,5,False,1,False,9
166834,2023-01-17 10:00:00,A-52,39.0,30,60,5,False,1,False,10
166835,2023-01-17 11:00:00,A-52,37.5,30,60,5,False,1,False,11
166836,2023-01-17 12:00:00,A-52,34.0,30,60,5,False,1,False,12
166837,2023-01-17 13:00:00,A-52,30.5,30,60,5,False,1,False,13
166838,2023-01-17 14:00:00,A-52,29.0,30,60,5,False,1,False,14
166839,2023-01-17 15:00:00,A-52,28.0,30,60,5,False,1,False,15
166840,2023-01-17 16:00:00,A-52,27.5,30,60,5,False,1,False,16
166841,2023-01-17 17:00:00,A-52,26.5,30,60,5,False,1,False,17
166842,2023-01-17 18:00:00,A-52,27.0,30,60,5,False,1,False,18
166843,2023-01-17 19:00:00,A-52,28.0,30,60,5,False,1,False,19
166844,2023-01-17 20:00:00,A-52,27.0,30,60,5,False,1,False,20
166856,2023-01-18 08:00:00,A-52,26.0,30,60,5,False,2,False,8
166857,2023-01-18 09:00:00,A-52,26.5,30,60,5,False,2,False,9
166858,2023-01-18 10:00:00,A-52,27.0,30,60,5,False,2,False,10
166859,2023-01-18 11:00:00,A-52,27.0,30,60,5,False,2,False,11
166860,2023-01-18 12:00:00,A-52,26.5,30,60,5,False,2,False,12
166861,2023-01-18 13:00:00,A-52,26.5,30,60,5,False,2,False,13
166862,2023-01-18 14:00:00,A-52,26.0,30,60,5,False,2,False,14
166863,2023-01-18 15:00:00,A-52,26.0,30,60,5,False,2,False,15
166864,2023-01-18 16:00:00,A-52,26.0,30,60,5,False,2,False,16
166865,2023-01-18 17:00:00,A-52,24.5,30,60,5,False,2,False,17
166866,2023-01-18 18:00:00,A-52,23.5,30,60,5,False,2,False,18
166867,2023-01-18 19:00:00,A-52,22.5,30,60,5,False,2,False,19
166868,2023-01-18 20:00:00,A-52,21.5,30,60,5,False,2,False,20
166880,2023-01-19 08:00:00,A-52,27.0,30,60,5,False,3,False,8
166881,2023-01-19 09:00:00,A-52,27.0,30,60,5,False,3,False,9
166882,2023-01-19 10:00:00,A-52,27.0,30,60,5,False,3,False,10
166883,2023-01-19 11:00:00,A-52,27.0,30,60,5,False,3,False,11
166884,2023-01-19 12:00:00,A-52,27.5,30,60,5,False,3,False,12
166885,2023-01-19 13:00:00,A-52,28.5,30,60,5,False,3,False,13
166886,2023-01-19 14:00:00,A-52,29.5,30,60,5,False,3,False,14
166887,2023-01-19 15:00:00,A-52,30.0,30,60,5,False,3,False,15
166888,2023-01-19 16:00:00,A-52,30.0,30,60,5,False,3,False,16
166889,2023-01-19 17:00:00,A-52,29.0,30,60,5,False,3,False,17
166890,2023-01-19 18:00:00,A-52,29.0,30,60,5,False,3,False,18
166891,2023-01-19 19:00:00,A-52,28.0,30,60,5,False,3,False,19
166892,2023-01-19 20:00:00,A-52,27.0,30,60,5,False,3,False,20
166904,2023-01-20 08:00:00,A-52,35.0,30,60,5,False,4,False,8
166905,2023-01-20 09:00:00,A-52,33.5,30,60,5,False,4,False,9
166906,2023-01-20 10:00:00,A-52,33.0,30,60,5,False,4,False,10
166907,2023-01-20 11:00:00,A-52,33.0,30,60,5,False,4,False,11
166908,2023-01-20 12:00:00,A-52,33.5,30,60,5,False,4,False,12
166909,2023-01-20 13:00:00,A-52,34.0,30,60,5,False,4,False,13
166910,2023-01-20 14:00:00,A-52,34.5,30,60,5,False,4,False,14
166911,2023-01-20 15:00:00,A-52,33.0,30,60,5,False,4,False,15
166912,2023-01-20 16:00:00,A-52,31.5,30,60,5,False,4,False,16
166913,2023-01-20 17:00:00,A-52,29.0,30,60,5,False,4,False,17
166914,2023-01-20 18:00:00,A-52,27.0,30,60,5,False,4,False,18
166915,2023-01-20 19:00:00,A-52,26.5,30,60,5,False,4,False,19
166916,2023-01-20 20:00:00,A-52,27.5,30,60,5,False,4,False,20
166976,2023-01-23 08:00:00,A-52,23.5,30,60,5,False,0,False,8
166977,2023-01-23 09:00:00,A-52,22.5,30,60,5,False,0,False,9
166978,2023-01-23 10:00:00,A-52,21.0,30,60,5,False,0,False,10
166979,2023-01-23 11:00:00,A-52,20.5,30,60,5,False,0,False,11
166980,2023-01-23 12:00:00,A-52,20.5,30,60,5,False,0,False,12
166981,2023-01-23 13:00:00,A-52,23.0,30,60,5,False,0,False,13
166982,2023-01-23 14:00:00,A-52,25.0,30,60,5,False,0,False,14
166983,2023-01-23 15:00:00,A-52,25.0,30,60,5,False,0,False,15
166984,2023-01-23 16:00:00,A-52,25.5,30,60,5,False,0,False,16
166985,2023-01-23 17:00:00,A-52,27.0,30,60,5,False,0,False,17
166986,2023-01-23 18:00:00,A-52,28.0,30,60,5,False,0,False,18
166987,2023-01-23 19:00:00,A-52,28.0,30,60,5,False,0,False,19
166988,2023-01-23 20:00:00,A-52,28.5,30,60,5,False,0,False,20
167000,2023-01-24 08:00:00,A-52,29.0,30,60,5,False,1,False,8
167001,2023-01-24 09:00:00,A-52,28.0,30,60,5,False,1,False,9
167002,2023-01-24 10:00:00,A-52,26.666666666666668,30,60,5,False,1,False,10
167003,2023-01-24 11:00:00,A-52,26.5,30,60,5,False,1,False,11
167004,2023-01-24 12:00:00,A-52,27.5,30,60,5,False,1,False,12
167005,2023-01-24 13:00:00,A-52,29.5,30,60,5,False,1,False,13
167006,2023-01-24 14:00:00,A-52,30.0,30,60,5,False,1,False,14
167007,2023-01-24 15:00:00,A-52,30.0,30,60,5,False,1,False,15
167008,2023-01-24 16:00:00,A-52,30.0,30,60,5,False,1,False,16
167009,2023-01-24 17:00:00,A-52,30.0,30,60,5,False,1,False,17
167010,2023-01-24 18:00:00,A-52,30.0,30,60,5,False,1,False,18
167011,2023-01-24 19:00:00,A-52,30.5,30,60,5,False,1,False,19
167012,2023-01-24 20:00:00,A-52,31.5,30,60,5,False,1,False,20
167024,2023-01-25 08:00:00,A-52,31.5,30,60,5,False,2,False,8
167025,2023-01-25 09:00:00,A-52,29.5,30,60,5,False,2,False,9
167026,2023-01-25 10:00:00,A-52,28.0,30,60,5,False,2,False,10
167027,2023-01-25 11:00:00,A-52,27.5,30,60,5,False,2,False,11
167028,2023-01-25 12:00:00,A-52,26.5,30,60,5,False,2,False,12
167029,2023-01-25 13:00:00,A-52,26.0,30,60,5,False,2,False,13
167030,2023-01-25 14:00:00,A-52,26.0,30,60,5,False,2,False,14
167031,2023-01-25 15:00:00,A-52,25.0,30,60,5,False,2,False,15
167032,2023-01-25 16:00:00,A-52,25.0,30,60,5,False,2,False,16
167033,2023-01-25 17:00:00,A-52,24.5,30,60,5,False,2,False,17
167034,2023-01-25 18:00:00,A-52,24.5,30,60,5,False,2,False,18
167035,2023-01-25 19:00:00,A-52,25.0,30,60,5,False,2,False,19
167036,2023-01-25 20:00:00,A-52,25.0,30,60,5,False,2,False,20
167048,2023-01-26 08:00:00,A-52,27.0,30,60,5,False,3,False,8
167049,2023-01-26 09:00:00,A-52,26.5,30,60,5,False,3,False,9
167050,2023-01-26 10:00:00,A-52,26.0,30,60,5,False,3,False,10
167051,2023-01-26 11:00:00,A-52,26.0,30,60,5,False,3,False,11
167052,2023-01-26 12:00:00,A-52,26.0,30,60,5,False,3,False,12
167053,2023-01-26 13:00:00,A-52,26.0,30,60,5,False,3,False,13
167054,2023-01-26 14:00:00,A-52,25.5,30,60,5,False,3,False,14
167055,2023-01-26 15:00:00,A-52,26.0,30,60,5,False,3,False,15
167056,2023-01-26 16:00:00,A-52,26.5,30,60,5,False,3,False,16
167057,2023-01-26 17:00:00,A-52,27.0,30,60,5,False,3,False,17
167058,2023-01-26 18:00:00,A-52,28.0,30,60,5,False,3,False,18
167059,2023-01-26 19:00:00,A-52,28.0,30,60,5,False,3,False,19
167060,2023-01-26 20:00:00,A-52,29.0,30,60,5,False,3,False,20
167072,2023-01-27 08:00:00,A-52,29.5,30,60,5,False,4,False,8
167073,2023-01-27 09:00:00,A-52,28.5,30,60,5,False,4,False,9
167074,2023-01-27 10:00:00,A-52,27.5,30,60,5,False,4,False,10
167075,2023-01-27 11:00:00,A-52,27.0,30,60,5,False,4,False,11
167076,2023-01-27 12:00:00,A-52,27.0,30,60,5,False,4,False,12
167077,2023-01-27 13:00:00,A-52,27.0,30,60,5,False,4,False,13
167078,2023-01-27 14:00:00,A-52,28.5,30,60,5,False,4,False,14
167079,2023-01-27 15:00:00,A-52,29.5,30,60,5,False,4,False,15
167080,2023-01-27 16:00:00,A-52,31.0,30,60,5,False,4,False,16
167081,2023-01-27 17:00:00,A-52,31.5,30,60,5,False,4,False,17
167082,2023-01-27 18:00:00,A-52,32.0,30,60,5,False,4,False,18
167083,2023-01-27 19:00:00,A-52,32.0,30,60,5,False,4,False,19
167084,2023-01-27 20:00:00,A-52,32.0,30,60,5,False,4,False,20
167144,2023-01-30 08:00:00,A-52,28.0,30,60,5,False,0,False,8
167145,2023-01-30 09:00:00,A-52,27.0,30,60,5,False,0,False,9
167146,2023-01-30 10:00:00,A-52,27.0,30,60,5,False,0,False,10
167147,2023-01-30 11:00:00,A-52,27.0,30,60,5,False,0,False,11
167148,2023-01-30 12:00:00,A-52,26.5,30,60,5,False,0,False,12
167149,2023-01-30 13:00:00,A-52,27.0,30,60,5,False,0,False,13
167150,2023-01-30 14:00:00,A-52,26.0,30,60,5,False,0,False,14
167151,2023-01-30 15:00:00,A-52,25.0,30,60,5,False,0,False,15
167152,2023-01-30 16:00:00,A-52,25.0,30,60,5,False,0,False,16
167153,2023-01-30 17:00:00,A-52,24.5,30,60,5,False,0,False,17
167154,2023-01-30 18:00:00,A-52,24.0,30,60,5,False,0,False,18
167155,2023-01-30 19:00:00,A-52,25.0,30,60,5,False,0,False,19
167156,2023-01-30 20:00:00,A-52,25.0,30,60,5,False,0,False,20
167168,2023-01-31 08:00:00,A-52,27.0,30,60,5,False,1,False,8
167169,2023-01-31 09:00:00,A-52,26.0,30,60,5,False,1,False,9
167170,2023-01-31 10:00:00,A-52,25.5,30,60,5,False,1,False,10
167171,2023-01-31 11:00:00,A-52,25.0,30,60,5,False,1,False,11
167172,2023-01-31 12:00:00,A-52,25.0,30,60,5,False,1,False,12
167173,2023-01-31 13:00:00,A-52,25.0,30,60,5,False,1,False,13
167174,2023-01-31 14:00:00,A-52,24.0,30,60,5,False,1,False,14
167175,2023-01-31 15:00:00,A-52,25.666666666666668,30,60,5,False,1,False,15
167176,2023-01-31 16:00:00,A-52,26.5,30,60,5,False,1,False,16
167177,2023-01-31 17:00:00,A-52,26.0,30,60,5,False,1,False,17
167178,2023-01-31 18:00:00,A-52,27.0,30,60,5,False,1,False,18
167179,2023-01-31 19:00:00,A-52,26.5,30,60,5,False,1,False,19
167180,2023-01-31 20:00:00,A-52,26.0,30,60,5,False,1,False,20
167192,2023-02-01 08:00:00,A-52,29.0,30,60,5,False,2,False,8
167193,2023-02-01 09:00:00,A-52,28.5,30,60,5,False,2,False,9
167194,2023-02-01 10:00:00,A-52,28.0,30,60,5,False,2,False,10
167195,2023-02-01 11:00:00,A-52,28.0,30,60,5,False,2,False,11
167196,2023-02-01 12:00:00,A-52,29.0,30,60,5,False,2,False,12
167197,2023-02-01 13:00:00,A-52,29.0,30,60,5,False,2,False,13
167198,2023-02-01 14:00:00,A-52,29.0,30,60,5,False,2,False,14
167199,2023-02-01 15:00:00,A-52,29.5,30,60,5,False,2,False,15
167200,2023-02-01 16:00:00,A-52,30.0,30,60,5,False,2,False,16
167201,2023-02-01 17:00:00,A-52,31.0,30,60,5,False,2,False,17
167202,2023-02-01 18:00:00,A-52,31.0,30,60,5,False,2,False,18
167203,2023-02-01 19:00:00,A-52,31.0,30,60,5,False,2,False,19
167204,2023-02-01 20:00:00,A-52,31.0,30,60,5,False,2,False,20
167216,2023-02-02 08:00:00,A-52,28.0,30,60,5,False,3,False,8
167217,2023-02-02 09:00:00,A-52,27.0,30,60,5,False,3,False,9
167218,2023-02-02 10:00:00,A-52,26.5,30,60,5,False,3,False,10
167219,2023-02-02 11:00:00,A-52,26.0,30,60,5,False,3,False,11
167220,2023-02-02 12:00:00,A-52,26.0,30,60,5,False,3,False,12
167221,2023-02-02 13:00:00,A-52,26.0,30,60,5,False,3,False,13
167222,2023-02-02 14:00:00,A-52,25.0,30,60,5,False,3,False,14
167223,2023-02-02 15:00:00,A-52,25.0,30,60,5,False,3,False,15
167224,2023-02-02 16:00:00,A-52,25.5,30,60,5,False,3,False,16
167225,2023-02-02 17:00:00,A-52,27.5,30,60,5,False,3,False,17
167226,2023-02-02 18:00:00,A-52,29.5,30,60,5,False,3,False,18
167227,2023-02-02 19:00:00,A-52,31.0,30,60,5,False,3,False,19
167228,2023-02-02 20:00:00,A-52,31.5,30,60,5,False,3,False,20
167240,2023-02-03 08:00:00,A-52,25.5,30,60,5,False,4,False,8
167241,2023-02-03 09:00:00,A-52,25.0,30,60,5,False,4,False,9
167242,2023-02-03 10:00:00,A-52,24.5,30,60,5,False,4,False,10
167243,2023-02-03 11:00:00,A-52,24.0,30,60,5,False,4,False,11
167244,2023-02-03 12:00:00,A-52,24.5,30,60,5,False,4,False,12
167245,2023-02-03 13:00:00,A-52,23.5,30,60,5,False,4,False,13
167246,2023-02-03 14:00:00,A-52,24.5,30,60,5,False,4,False,14
167247,2023-02-03 15:00:00,A-52,26.5,30,60,5,False,4,False,15
167248,2023-02-03 16:00:00,A-52,27.5,30,60,5,False,4,False,16
167249,2023-02-03 17:00:00,A-52,27.5,30,60,5,False,4,False,17
167250,2023-02-03 18:00:00,A-52,28.5,30,60,5,False,4,False,18
167251,2023-02-03 19:00:00,A-52,29.5,30,60,5,False,4,False,19
167252,2023-02-03 20:00:00,A-52,29.0,30,60,5,False,4,False,20
167312,2023-02-06 08:00:00,A-52,30.5,30,60,5,False,0,False,8
167313,2023-02-06 09:00:00,A-52,27.5,30,60,5,False,0,False,9
167314,2023-02-06 10:00:00,A-52,26.5,30,60,5,False,0,False,10
167315,2023-02-06 11:00:00,A-52,27.0,30,60,5,False,0,False,11
167316,2023-02-06 12:00:00,A-52,28.0,30,60,5,False,0,False,12
167317,2023-02-06 13:00:00,A-52,28.5,30,60,5,False,0,False,13
167318,2023-02-06 14:00:00,A-52,29.0,30,60,5,False,0,False,14
167319,2023-02-06 15:00:00,A-52,29.5,30,60,5,False,0,False,15
167320,2023-02-06 16:00:00,A-52,31.0,30,60,5,False,0,False,16
167321,2023-02-06 17:00:00,A-52,32.0,30,60,5,False,0,False,17
167322,2023-02-06 18:00:00,A-52,33.0,30,60,5,False,0,False,18
167323,2023-02-06 19:00:00,A-52,33.0,30,60,5,False,0,False,19
167324,2023-02-06 20:00:00,A-52,31.5,30,60,5,False,0,False,20
167336,2023-02-07 08:00:00,A-52,34.5,30,60,5,False,1,False,8
167337,2023-02-07 09:00:00,A-52,36.0,30,60,5,False,1,False,9
167338,2023-02-07 10:00:00,A-52,35.0,30,60,5,False,1,False,10
167339,2023-02-07 11:00:00,A-52,36.5,30,60,5,False,1,False,11
167340,2023-02-07 12:00:00,A-52,38.0,30,60,5,False,1,False,12
